model_pair,draft_model,benchmark,run,item_id,correct,construct,analysis_source
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_171,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_172,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_173,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_174,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_175,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_176,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_177,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_178,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_179,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_180,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_181,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_182,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_183,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_184,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_185,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_186,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_187,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_188,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_189,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_190,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_191,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_192,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_193,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_194,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_195,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_196,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_197,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_198,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_199,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_200,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_201,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_202,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_203,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_204,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_205,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_206,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_207,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_208,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_209,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_210,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_211,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_212,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_213,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_214,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_215,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_216,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_217,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_218,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_219,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_220,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_221,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_222,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_223,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_224,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_225,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_226,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_227,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_228,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_229,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_230,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_231,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_232,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_233,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_234,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_235,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_236,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_237,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_238,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_239,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_240,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_241,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_242,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_243,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_244,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_245,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_246,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_247,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_248,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_249,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_250,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_251,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_252,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_253,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_254,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_255,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_256,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_257,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_258,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_259,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_260,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_261,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_262,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_263,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_264,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_265,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_266,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_267,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_268,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_269,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_270,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_271,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_272,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_273,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_274,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_275,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_276,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_277,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_278,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_279,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_280,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_281,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_282,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_283,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_284,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_285,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_286,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_287,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_288,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_289,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_290,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_291,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_292,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_293,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_294,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_295,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_296,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_297,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_298,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_299,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_300,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_301,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_302,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_303,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_304,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_305,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_306,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_307,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_308,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_309,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_310,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_311,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_312,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_313,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_314,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_315,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_316,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_317,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_318,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_319,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_320,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_321,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_322,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_323,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_324,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_325,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_326,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_327,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_328,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_329,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_330,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_331,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_332,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_333,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_334,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_335,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_336,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_337,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_338,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_339,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_340,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_341,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_342,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_343,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_344,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_345,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_346,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_347,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_348,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_349,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_350,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_351,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_352,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_353,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_354,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_355,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_356,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_357,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_358,1,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_359,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_360,0,knowledge_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,mmlu,0,mmlu_361,0,knowledge_reasoning,observed_full
