model_pair,benchmark,condition,cond_type,run,item_id,correct,token_ids,n_tokens,accept_rate,construct,analysis_source,temperature,source_item_id
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_171,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_171
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_172,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_172
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_173,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_173
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_174,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_174
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_175,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_175
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_176,0,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_176
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_177,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_177
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_178,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_178
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_179,0,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_179
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_180,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_180
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_181,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_181
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_182,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_182
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_183,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_183
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_184,0,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_184
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_185,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_185
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_186,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_186
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_187,0,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_187
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_188,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_188
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_189,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_189
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_190,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_190
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_191,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_191
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_192,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_192
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_193,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_193
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_194,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_194
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_195,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_195
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_196,0,220,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_196
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_197,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_197
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_198,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_198
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_199,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_199
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_200,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_200
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_201,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_201
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_202,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_202
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_203,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_203
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_204,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_204
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_205,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_205
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_206,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_206
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_207,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_207
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_208,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_208
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_209,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_209
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_210,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_210
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_211,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_211
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_212,0,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_212
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_213,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_213
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_214,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_214
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_215,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_215
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_216,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_216
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_217,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_217
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_218,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_218
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_219,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_219
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_220,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_220
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_221,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_221
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_222,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_222
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_223,0,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_223
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_224,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_224
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_225,0,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_225
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_226,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_226
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_227,0,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_227
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_228,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_228
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_229,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_229
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_230,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_230
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_231,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_231
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_232,0,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_232
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_233,0,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_233
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_234,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_234
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_235,0,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_235
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_236,0,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_236
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_237,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_237
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_238,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_238
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_239,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_239
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_240,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_240
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_241,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_241
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_242,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_242
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_243,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_243
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_244,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_244
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_245,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_245
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_246,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_246
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_247,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_247
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_248,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_248
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_249,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_249
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_250,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_250
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_251,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_251
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_252,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_252
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_253,0,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_253
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_254,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_254
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_255,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_255
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_256,0,386,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_256
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_257,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_257
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_258,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_258
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_259,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_259
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_260,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_260
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_261,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_261
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_262,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_262
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_263,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_263
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_264,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_264
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_265,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_265
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_266,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_266
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_267,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_267
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_268,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_268
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_269,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_269
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_270,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_270
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_271,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_271
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_272,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_272
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_273,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_273
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_274,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_274
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_275,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_275
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_276,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_276
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_277,0,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_277
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_278,0,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_278
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_279,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_279
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_280,0,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_280
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_281,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_281
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_282,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_282
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_283,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_283
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_284,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_284
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_285,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_285
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_286,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_286
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_287,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_287
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_288,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_288
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_289,0,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_289
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_290,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_290
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_291,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_291
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_292,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_292
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_293,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_293
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_294,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_294
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_295,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_295
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_296,0,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_296
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_297,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_297
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_298,0,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_298
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_299,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_299
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_300,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_300
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_301,0,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_301
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_302,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_302
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_303,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_303
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_304,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_304
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_305,0,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_305
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_306,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_306
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_307,0,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_307
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_308,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_308
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_309,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_309
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_310,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_310
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_311,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_311
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_312,0,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_312
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_313,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_313
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_314,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_314
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_315,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_315
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_316,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_316
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_317,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_317
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_318,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_318
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_319,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_319
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_320,1,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_320
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_321,0,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_321
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_322,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_322
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_323,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_323
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_324,1,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_324
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_325,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_325
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_326,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_326
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_327,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_327
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_328,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_328
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_329,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_329
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_330,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_330
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_331,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_331
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_332,0,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_332
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_333,0,356,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_333
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_334,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_334
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_335,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_335
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_336,0,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_336
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_337,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_337
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_338,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_338
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_339,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_339
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_340,1,422,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_340
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_341,0,362,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_341
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,A,spec,0,mmlu_342,1,425,1,1.0,knowledge_reasoning,observed_full_500,0.7,mmlu_342
